song_id,artist,title,period,genre,dominant_topic,topic_probability
7dc172fc1abe,YU Grupa,Poslednja pesma,sfrj,rok,7,0.565
09fe62545c09,YU Grupa,Pustinja,sfrj,rok,6,0.384
8b5d45baa460,YU Grupa,Reka,sfrj,rok,0,0.535
045f042302e3,YU Grupa,Ruža vetrova,sfrj,rok,0,0.637
1d65adfa7ae5,YU Grupa,Sama,sfrj,rok,0,0.95
fa9efee3c80c,YU Grupa,Sosana,sfrj,rok,8,0.769
f237ba8fc2e4,YU Grupa,U tami disko kluba,sfrj,rok,7,0.375
fe533f65a706,YU Grupa,Ulica kestena,sfrj,rok,0,0.502
9a0eeb9c1ae8,YU Grupa,Vreme ljubav ubija,sfrj,rok,0,0.464
c306fc0037ce,YU Grupa,Zaboravi,sfrj,rok,1,0.363
5a8fbc50a1f9,YU Grupa,Zar je ljubav to,sfrj,rok,8,0.447
1de26ebe8ef2,YU Grupa,Zašto ljubav navodi na strah,sfrj,rok,1,0.43
992bed73df40,Smak,Idi,sfrj,rok,4,0.421
1925e14508bd,Smak,Ljudi nije fer,sfrj,rok,7,0.31
b7f060382581,Leb i sol,Autoput,sfrj,rok,0,0.376
c1fa50c218e2,Leb i sol,Beli mrak,sfrj,rok,0,0.593
83b27d3cc479,Leb i sol,Bonus,sfrj,rok,5,0.373
dc435bfef195,Leb i sol,Čekam kišu,sfrj,rok,0,0.61
d7d190da9009,Leb i sol,Čudo za tri dana,sfrj,rok,0,0.353
ddf911c69ae6,Leb i sol,Čukni vo drvo,sfrj,rok,8,0.535
5cd306e285e7,Leb i sol,Čuvam noć od budnih,sfrj,rok,7,0.332
9eb9e010cfc4,Leb i sol,Femme fatale,sfrj,rok,0,0.499
4bcb9629d4e9,Leb i sol,Hvala na svemu,sfrj,rok,7,0.468
800cc5e78726,Leb i sol,Igraj,sfrj,rok,2,0.386
350b53ded556,Leb i sol,Ima jedno nešto,sfrj,rok,1,0.407
6fa5f4b30df6,Leb i sol,Istok-zapad (Telepatski),sfrj,rok,0,0.477
58b37f9f0eda,Leb i sol,Ja nisam tvoj,sfrj,rok,3,0.381
94cd1644a75a,Leb i sol,"Jovano, Jovanke",sfrj,rok,4,0.308
5a976bbe4ecc,Leb i sol,Kalabalak,sfrj,rok,0,0.275
2556a137ae56,Leb i sol,Kao kakao,sfrj,rok,9,0.344
cd67b8b32716,Leb i sol,Kontakt je skup,sfrj,rok,9,0.583
5630fef3b181,Leb i sol,Kriza tridesetih,sfrj,rok,4,0.293
a311d26326f9,Leb i sol,Laku noć,sfrj,rok,7,0.331
ec6501e3f02e,Leb i sol,Lenja pesma,sfrj,rok,0,0.396
6a0c0d181cfb,Leb i sol,Let u mestu,sfrj,rok,0,0.492
a4930dc55185,Leb i sol,Malo sutra,sfrj,rok,4,0.255
d5b30a859fc0,Leb i sol,Mamurni ljudi,sfrj,rok,0,0.697
299f4e52fa5c,Leb i sol,Njena sena,sfrj,rok,0,0.431
7aa65728e228,Leb i sol,Nosim tvoj žig,sfrj,rok,0,0.367
de6f4a1dc2a2,Leb i sol,Otrov i med,sfrj,rok,3,0.308
80b543e7ff71,Leb i sol,Pazi da paziš,sfrj,rok,9,0.784
d2a2ca8c236a,Leb i sol,Putujemo,sfrj,rok,0,0.527
084dfbbeed2e,Leb i sol,Romansa,sfrj,rok,0,0.605
6dfd60b3a90c,Leb i sol,Samarkand,sfrj,rok,0,0.456
031481f1273d,Leb i sol,Sivo je,sfrj,rok,8,0.425
1b5077956a34,Leb i sol,Skopje,sfrj,rok,0,0.374
892d681b6289,Leb i sol,Sumorno proleće,sfrj,rok,0,0.417
fa438f4def18,Leb i sol,Tako blizu,sfrj,rok,6,0.247
ed2bd2e2d172,Leb i sol,Talasna dužina,sfrj,rok,7,0.335
241bb02f3e13,Leb i sol,Trač,sfrj,rok,9,0.23
2e727103ef0e,Leb i sol,U tome je stvar,sfrj,rok,0,0.462
60c9326061fc,Leb i sol,"Uči me majko, karaj me",sfrj,rok,5,0.86
deaf0d47e1ae,Leb i sol,Ženama,sfrj,rok,0,0.298
a61ffc2cfdc0,Leb i sol,Živa rana,sfrj,rok,7,0.359
299c64b8585e,Galija,Čuvam ti mesto pored prozora,sfrj,rok,0,0.851
091e46a8f11a,Galija,Da li si sanjala,sfrj,rok,0,0.486
98afbc3cb31b,Galija,Da me nisi,sfrj,rok,3,0.389
dd52911fae64,Galija,Digni ruku,sfrj,rok,6,0.563
854cba4f3611,Galija,Dodirni me,sfrj,rok,0,0.48
32f5b5d8929d,Galija,Još uvek sanjam,sfrj,rok,5,0.547
32a52ec03116,Galija,Kaća,sfrj,rok,0,0.374
17e6eaad923f,Galija,Kad me pogledaš,sfrj,rok,3,0.407
27ae44a80d76,Galija,Kao boja tvoga oka,sfrj,rok,8,0.308
6a55583391f5,Galija,Kotor,sfrj,rok,0,0.427
f8b451a0ba15,Galija,Mi znamo sudbu,sfrj,rok,0,0.545
b22342f36837,Galija,Možda sam lud,sfrj,rok,7,0.611
1d691b972070,Galija,Na Drini ćuprija,sfrj,rok,0,0.401
ce9c4a310f1d,Galija,Na tvojim usnama,sfrj,rok,8,0.619
430b4f14dd15,Galija,Ne mogu da tebe ne poželim,sfrj,rok,0,0.248
182f03870625,Galija,Ne tugujem ja,sfrj,rok,0,0.413
fd8ab92aa257,Galija,Noć,sfrj,rok,0,0.636
836329794f56,Galija,Ona je moja,sfrj,rok,7,0.315
932ba37a9bd0,Galija,Poljubi me,sfrj,rok,8,0.348
1443f9ceb4cb,Galija,Pravoslavlje,sfrj,rok,2,0.335
3ebe4f7c9af0,Galija,Seti se maja,sfrj,rok,5,0.351
a7cecfc71281,Galija,Skadarska,sfrj,rok,0,0.333
09148d4253a6,Galija,Ta burna pijana noć,sfrj,rok,0,0.397
3c408b972b95,Galija,Ti možeš sve,sfrj,rok,9,0.319
12d022217750,Galija,Trube,sfrj,rok,0,0.517
75c23aa921ba,Idoli,Čokolada,sfrj,novi_talas,0,0.931
b66664686e31,Idoli,Devojko mala,sfrj,novi_talas,0,0.576
3e37367dca97,Idoli,Malena,sfrj,novi_talas,1,0.427
2a503ec10fd1,Idoli,Maljčiki,sfrj,novi_talas,0,0.774
2f265b7bb948,Idoli,Retko te viđam sa devojkama,sfrj,novi_talas,0,0.398
a64d03ae50da,Električni orgazam,A ti me opet zoveš,sfrj,novi_talas,7,0.52
e775002d0d5e,Električni orgazam,A um bum,sfrj,novi_talas,3,0.374
0977c6af159b,Električni orgazam,Afrika,sfrj,novi_talas,6,0.482
e9aed1de2336,Električni orgazam,Bejbe gde si ti,sfrj,novi_talas,7,0.512
8827167eefe6,Električni orgazam,Bejbe ti nisi tu,sfrj,novi_talas,7,0.471
6880eb3f548a,Električni orgazam,Da ili ne,sfrj,novi_talas,5,0.266
77cca59dcc0e,Električni orgazam,Da si tako jaka,sfrj,novi_talas,1,0.52
532c17046ba7,Električni orgazam,Daj mi sklonište,sfrj,novi_talas,9,0.638
04eb2e7684ab,Električni orgazam,Dajem ljubav,sfrj,novi_talas,0,0.604
0e7357ae728e,Električni orgazam,Danas je dan,sfrj,novi_talas,3,0.559
f11aacb1d99f,Električni orgazam,Danas nisam sasvim svoj,sfrj,novi_talas,3,0.395
7d6e0a06eb03,Električni orgazam,Debela devojka,sfrj,novi_talas,9,0.507
a88ef7ede998,Električni orgazam,Devojke,sfrj,novi_talas,9,0.323
b29a263cd923,Električni orgazam,Dokolica,sfrj,novi_talas,0,0.689
ea1447357865,Električni orgazam,Električni orgazam,sfrj,novi_talas,7,0.464
33e469e97219,Električni orgazam,Evo sada vidiš da može,sfrj,novi_talas,3,0.6
b900c06aa603,Električni orgazam,Fleke,sfrj,novi_talas,8,0.338
6f90d8f1f883,Električni orgazam,Fras u šupi,sfrj,novi_talas,0,0.266
5e30acb1ab7f,Električni orgazam,Gde da nađem takvu devojku,sfrj,novi_talas,1,0.522
f81c4f9943a8,Električni orgazam,Glave,sfrj,novi_talas,7,0.925
c4c33aa08b8f,Električni orgazam,Hajde reci sada ti,sfrj,novi_talas,3,0.402
945c9e8df15a,Električni orgazam,"Hajde, bejbe (daj da vidim sad)",sfrj,novi_talas,9,0.603
b7cf24f3eda8,Električni orgazam,"Hajde, hajde, devojko",sfrj,novi_talas,9,0.742
20b6fb251ccb,Električni orgazam,Halucinacije,sfrj,novi_talas,7,0.677
6080a2a250d2,Električni orgazam,"Hej, ti",sfrj,novi_talas,7,0.578
d087eeda8583,Električni orgazam,Hodam sad kao zombi,sfrj,novi_talas,5,0.492
789455d37401,Električni orgazam,Hteo bih da znam,sfrj,novi_talas,7,0.455
4c06e25ba105,Električni orgazam,I nikog nema da nas probudi,sfrj,novi_talas,5,0.532
25a413b3a48e,Električni orgazam,Igra rock’n’roll cela Jugoslavija,sfrj,novi_talas,9,0.537
dc81e80281bb,Električni orgazam,Infekcija,sfrj,novi_talas,0,0.845
e4686757c380,Električni orgazam,Istina nema kraj,sfrj,novi_talas,7,0.472
38af22c76c43,Električni orgazam,Ja nisam znao neke stvari,sfrj,novi_talas,7,0.373
7612c7bc773a,Električni orgazam,Ja sam sasvim normalan,sfrj,novi_talas,7,0.611
01f60784c752,Električni orgazam,Ja sam težak kao konj,sfrj,novi_talas,0,0.279
12751be00168,Električni orgazam,Jak kao kamen,sfrj,novi_talas,7,0.43
0b145c6bd65e,Električni orgazam,Kad si sam,sfrj,novi_talas,7,0.335
9e4d1250b62b,Električni orgazam,Kad sve devojke budu moje,sfrj,novi_talas,9,0.752
50dacbdec894,Električni orgazam,Kakav je to svet,sfrj,novi_talas,7,0.443
d73fa4c2af26,Električni orgazam,Kako bubanj kaže,sfrj,novi_talas,1,0.784
2de4d2e6f652,Električni orgazam,Kapetan esid,sfrj,novi_talas,6,0.71
906e610cb40b,Električni orgazam,Kažu mi da te vratim mami,sfrj,novi_talas,1,0.324
d444aea69a51,Električni orgazam,Klinci traže zabavu,sfrj,novi_talas,0,0.307
858461ae2028,Električni orgazam,Ko se sada seća svega,sfrj,novi_talas,0,0.421
05dbcf715d85,Električni orgazam,Konobar,sfrj,novi_talas,7,0.672
a2cf94df30f9,Električni orgazam,Krokodili dolaze,sfrj,novi_talas,3,0.532
0f2d2d302230,Električni orgazam,"Lui, Lui",sfrj,novi_talas,7,0.466
2547aaf7e8a6,Električni orgazam,Magična ruka,sfrj,novi_talas,0,0.762
684b2adb90c7,Električni orgazam,Mentalno,sfrj,novi_talas,1,0.441
bf6bbdc95fef,Električni orgazam,Metadonska terapija,sfrj,novi_talas,7,0.527
04c13ada1328,Električni orgazam,Mislim da sam lud,sfrj,novi_talas,9,0.524
1cbf63f0f596,Električni orgazam,Moj je život paranoja,sfrj,novi_talas,7,0.417
59590d203f27,Električni orgazam,Ne postojim,sfrj,novi_talas,7,0.437
d18caffbb078,Električni orgazam,Nebo,sfrj,novi_talas,4,0.481
ff1ba0ce7b49,Električni orgazam,Nebo broji korake,sfrj,novi_talas,9,0.378
6374183eae8c,Električni orgazam,Neka sada vide svi,sfrj,novi_talas,8,0.378
677b100ed7dd,Električni orgazam,Neka vetar nosi,sfrj,novi_talas,5,0.345
dd2ef3c1bf2b,Električni orgazam,Nezgodno,sfrj,novi_talas,0,0.316
3a0ca66f9b07,Električni orgazam,Nikog više ne čekam,sfrj,novi_talas,3,0.413
5f6666b75fba,Električni orgazam,Odelo,sfrj,novi_talas,8,0.493
b9a819f06d38,Električni orgazam,Ona šeta psa,sfrj,novi_talas,3,0.309
ec091545cd9a,Električni orgazam,Ona uvek želi sve,sfrj,novi_talas,3,0.398
c9cc41a7042d,Električni orgazam,Oslobodi se (u krugu svetlosti),sfrj,novi_talas,5,0.347
57cdd326accf,Električni orgazam,Ovde je podzemlje,sfrj,novi_talas,8,0.594
686ac349f2a1,Električni orgazam,Pet je šest,sfrj,novi_talas,0,0.627
3f3c1a8c5477,Električni orgazam,Pobuna,sfrj,novi_talas,2,0.375
310a8d9dfb42,Električni orgazam,Podstanar,sfrj,novi_talas,0,0.332
ff4ba9340609,Električni orgazam,Pođimo,sfrj,novi_talas,0,0.452
6b501728969c,Električni orgazam,Pojmove ne povezujem,sfrj,novi_talas,3,0.553
fa23cba9a0ef,Električni orgazam,Poljubi me i priznaj mi,sfrj,novi_talas,9,0.433
5f0229dbe024,Električni orgazam,Prestani,sfrj,novi_talas,6,0.38
2e0c852b1953,Električni orgazam,Princeza,sfrj,novi_talas,7,0.383
a6e2985de355,Električni orgazam,Prljava mala devojčica,sfrj,novi_talas,9,0.607
08518462aef4,Električni orgazam,Promene,sfrj,novi_talas,3,0.444
cc1a8ee004c4,Električni orgazam,Protiv sebe,sfrj,novi_talas,7,0.4
e84356383007,Električni orgazam,Rasipam se,sfrj,novi_talas,0,0.329
19d5033afb34,Električni orgazam,Reči lete baš bez veze,sfrj,novi_talas,0,0.396
84965af7550c,Električni orgazam,Ša la la,sfrj,novi_talas,6,0.378
a68b6dfab972,Električni orgazam,Sada svaka majka zna,sfrj,novi_talas,8,0.378
e8e41658af35,Električni orgazam,Sam sa tobom,sfrj,novi_talas,3,0.354
ad9a3c08d620,Električni orgazam,Sasvim sam,sfrj,novi_talas,6,0.492
19b874d5bf9f,Električni orgazam,"Seks, droga, nasilje i strah",sfrj,novi_talas,7,0.466
66b679f15ffb,Električni orgazam,Senke zidova,sfrj,novi_talas,3,0.367
54396a3a2ced,Električni orgazam,Sijaj sad kao novo sunce,sfrj,novi_talas,3,0.284
ac57f762c018,Električni orgazam,Skamenjen,sfrj,novi_talas,9,0.568
9086f398ddc5,Električni orgazam,Skloke ploke flonge,sfrj,novi_talas,5,0.62
407e7402a6b6,Električni orgazam,Spojimo se sad,sfrj,novi_talas,7,0.38
7d3ffa1f8d1c,Električni orgazam,Sunce zna da mesec zna,sfrj,novi_talas,9,0.513
e2c8936bdb09,Električni orgazam,Suze nisu dovoljne (da te operu),sfrj,novi_talas,3,0.543
dee623f95ef1,Električni orgazam,Svaka nova noć,sfrj,novi_talas,0,0.391
0a6af12ca974,Električni orgazam,Sve ste vi naše devojke,sfrj,novi_talas,9,0.751
d26331cd7cc7,Električni orgazam,"Sve što radim, radim za nju",sfrj,novi_talas,9,0.473
f8d454484add,Električni orgazam,"Svečane bele košulje (Anica Dobra, iz filma “Crni bombarder”)",sfrj,novi_talas,7,0.377
9e9dea9653df,Električni orgazam,Svi ljudi i sve žene,sfrj,novi_talas,7,0.352
459b63583025,Električni orgazam,Ti,sfrj,novi_talas,9,0.29
370c85c714fa,Električni orgazam,Ti radiš sve,sfrj,novi_talas,7,0.453
55c4d9f30e35,Električni orgazam,Tome neće doći kraj,sfrj,novi_talas,7,0.498
62847583e9ac,Električni orgazam,Tvoj dan,sfrj,novi_talas,7,0.486
a8608c93999e,Električni orgazam,Umetnost,sfrj,novi_talas,0,0.367
090ee965d9c8,Električni orgazam,Vi,sfrj,novi_talas,5,0.469
34ce4d1b01e0,Električni orgazam,Vidim svoj lik,sfrj,novi_talas,7,0.573
ca8c1f23438a,Električni orgazam,Više nikad kao nekad,sfrj,novi_talas,9,0.357
40fbaa0b6af2,Električni orgazam,Više nisam tvoj,sfrj,novi_talas,9,0.384
8601f2e77066,Električni orgazam,Voda u moru,sfrj,novi_talas,0,0.556
cf9234907f1c,Električni orgazam,Vreme je za akciju,sfrj,novi_talas,0,0.342
28303dfd2963,Električni orgazam,Vudu bluz,sfrj,novi_talas,2,0.636
09b0e1ff990e,Električni orgazam,Zagreb,sfrj,novi_talas,5,0.62
51e2033256fd,Električni orgazam,Zašto da ne,sfrj,novi_talas,1,0.85
cf5e99b00210,Električni orgazam,Zato stojim sam,sfrj,novi_talas,7,0.576
914cb769a845,Električni orgazam,Zlatni papagaj,sfrj,novi_talas,4,0.302
2e3c16876684,Električni orgazam,Žuto,sfrj,novi_talas,0,0.443
51fdbd227457,Haustor,Bi’ mogo da mogu,sfrj,novi_talas,5,0.382
c752f76dd9bd,Haustor,Čudne misli,sfrj,novi_talas,7,0.655
ec3a5a04b424,Haustor,Djevojke u ljetnim haljinama,sfrj,novi_talas,9,0.465
e2b788b3c44d,Haustor,Donje strane munje,sfrj,novi_talas,0,0.389
281c922642f8,Haustor,Duhovi,sfrj,novi_talas,0,0.35
57424ced8b60,Haustor,Ena,sfrj,novi_talas,0,0.392
1fbeb9c62169,Haustor,Ja želim,sfrj,novi_talas,9,0.347
e1e61a8198e3,Haustor,Mijenjam se,sfrj,novi_talas,7,0.534
ac1ede3f9345,Haustor,Moja prva ljubav,sfrj,novi_talas,9,0.458
29364591fd7e,Haustor,Nada,sfrj,novi_talas,9,0.377
5a7828c58bbe,Haustor,Neobičan dan,sfrj,novi_talas,8,0.688
01847799abf0,Haustor,Noć u gradu,sfrj,novi_talas,0,0.611
ba941a6ae50c,Haustor,Radio,sfrj,novi_talas,0,0.269
4448170c945c,Haustor,Radnička klasa odlazi u raj,sfrj,novi_talas,0,0.551
bb6628d7075d,Haustor,Šal od svile,sfrj,novi_talas,0,0.574
cdd7b76d2d7c,Haustor,Samo na čas,sfrj,novi_talas,6,0.415
eeb38391a8b8,Haustor,Sejmeni,sfrj,novi_talas,0,0.53
5cee86871d38,Haustor,Šejn,sfrj,novi_talas,7,0.544
5ce1b3c3a8c8,Haustor,Skidaj se,sfrj,novi_talas,7,0.527
817d7119c24f,Haustor,Skriven iza lažnih imena,sfrj,novi_talas,0,0.588
f5ae79e63f25,Haustor,Tajni grad,sfrj,novi_talas,7,0.507
cd01c14fecc1,Haustor,Take The Money And Run,sfrj,novi_talas,3,0.606
00b2bfaaa0e2,Haustor,Tko je to,sfrj,novi_talas,0,0.402
f5b26fb63fe3,Haustor,Treći svijet,sfrj,novi_talas,0,0.858
2ce3b5233a0b,Haustor,Uhode,sfrj,novi_talas,1,0.396
14c132f3bbd9,Haustor,Ula ulala,sfrj,novi_talas,0,0.396
ab36430c6144,Haustor,Uzalud pitaš,sfrj,novi_talas,0,0.528
e2971b6859e1,Zdravko Čolić,A sad sam ja na redu,sfrj,pop,1,0.486
3ac72c5e51bc,Zdravko Čolić,Adam i Eva,sfrj,pop,7,0.51
d6f2295d9e91,Zdravko Čolić,Afrika,sfrj,pop,0,0.722
30af36fac1b4,Zdravko Čolić,Ajde idi,sfrj,pop,9,0.349
fefdbb3a41a3,Zdravko Čolić,"Ajde, ajde, Jasmina",sfrj,pop,0,0.729
6509c7a939f6,Zdravko Čolić,Ako jednom budeš sama,sfrj,pop,0,0.776
05aaccb65992,Zdravko Čolić,Anđela,sfrj,pop,0,0.332
8119b2ea8a08,Zdravko Čolić,Ao nono bijela,sfrj,pop,5,0.738
acfb8cf351d0,Zdravko Čolić,April u Beogradu,sfrj,pop,8,0.359
12e7d68fbdd1,Zdravko Čolić,Balerina,sfrj,pop,0,0.574
eaf48d88bcc0,Zdravko Čolić,Bar jedan ples,sfrj,pop,2,0.733
cc0aaed7cf36,Zdravko Čolić,Bembaša,sfrj,pop,0,0.354
f8a80ca90fa4,Zdravko Čolić,Bila si bolja,sfrj,pop,7,0.218
c3b2809dd07b,Zdravko Čolić,Biti il’ ne biti,sfrj,pop,5,0.238
dea01e52cee5,Zdravko Čolić,Bling blinge bling,sfrj,pop,6,0.389
7973cecf4d99,Zdravko Čolić,Brodolomci,sfrj,pop,0,0.605
5cf81e3d59f4,Zdravko Čolić,Caje sukarije,sfrj,pop,0,0.219
c874293f55e6,Zdravko Čolić,Čarape crne,sfrj,pop,6,0.381
084396d5b413,Zdravko Čolić,"Cherie, cherie",sfrj,pop,7,0.36
8252d35eacfe,Zdravko Čolić,Čija je ono zvijezda,sfrj,pop,7,0.478
486a0ef772fc,Zdravko Čolić,Čini ti se grmi,sfrj,pop,6,0.402
bddb2504aff3,Zdravko Čolić,Cura iz Zenice,sfrj,pop,0,0.245
d6e8654aafed,Zdravko Čolić,Da mi nije ove moje tuge,sfrj,pop,0,0.368
28910ff6e3c6,Zdravko Čolić,Da ti kažem šta mi je,sfrj,pop,3,0.306
3534de119ae7,Zdravko Čolić,Daj mi to,sfrj,pop,0,0.279
6c522a37e86d,Zdravko Čolić,Dome moj,sfrj,pop,0,0.366
ff0a3cf6c651,Zdravko Čolić,Doviđenja,sfrj,pop,6,0.521
424d9b88cf5f,Zdravko Čolić,Druže Tito mi ti se kunemo,sfrj,pop,5,0.51
5f8eb4b3c876,Zdravko Čolić,"E draga, draga",sfrj,pop,0,0.588
1f0542c24012,Zdravko Čolić,Glavo luda,sfrj,pop,6,0.292
eb610611b273,Zdravko Čolić,Gori vatra,sfrj,pop,0,0.399
40e008505ce1,Zdravko Čolić,Gospa Mica gazdarica,sfrj,pop,0,0.272
b162f857cc77,Zdravko Čolić,Hajmo negdje nasamo,sfrj,pop,0,0.756
2691b4d43a9c,Zdravko Čolić,Hej suzo,sfrj,pop,0,0.29
4fe49b79744d,Zdravko Čolić,Hotel Balkan,sfrj,pop,9,0.391
9e6f206ddf06,Zdravko Čolić,Hvala ti nebo,sfrj,pop,0,0.425
f14799b91152,Zdravko Čolić,I ‘m not a robot man,sfrj,pop,0,0.55
9e86f6619532,Zdravko Čolić,I šta tebe briga šta ja radim,sfrj,pop,3,0.306
ac140eb13788,Zdravko Čolić,Idem da odmorim,sfrj,pop,7,0.578
1c8bc589e9e6,Zdravko Čolić,Igra,sfrj,pop,7,0.38
b677f0b0af8b,Zdravko Čolić,Igraš se vatrom,sfrj,pop,0,0.434
cf85ebee3c5d,Zdravko Čolić,Isti put,sfrj,pop,0,0.438
0964c5a0c074,Zdravko Čolić,"Jako, jako slabo srce zavodiš",sfrj,pop,6,0.323
ee83018ffdbd,Zdravko Čolić,Jastreb,sfrj,pop,6,0.327
f2759ad8a4f6,Zdravko Čolić,Jedina,sfrj,pop,0,0.582
a8cf8bf02efe,Zdravko Čolić,Jedna zima sa Kristinom,sfrj,pop,0,0.668
63ef8330b244,Zdravko Čolić,Juče još,sfrj,pop,0,0.431
a350e6faee00,Zdravko Čolić,Julija,sfrj,pop,0,0.558
18fb8beddfaa,Zdravko Čolić,Južnjaci,sfrj,pop,8,0.372
05feee2df4b6,Zdravko Čolić,Kad bi moja bila,sfrj,pop,5,0.301
5b65493997ef,Zdravko Čolić,Kao moja mati,sfrj,pop,0,0.471
1af1788eaaa6,Zdravko Čolić,Kažeš da ti nekad izgledam ko Dunav,sfrj,pop,0,0.398
4fd634bfbdb6,Zdravko Čolić,Ko te ljubi kad nisam tu,sfrj,pop,0,0.337
93e76f446bf4,Zdravko Čolić,Konačno sam,sfrj,pop,5,0.417
c47abc736166,Zdravko Čolić,Krasiva,sfrj,pop,7,0.606
cd63641a5618,Zdravko Čolić,Kristina,sfrj,pop,0,0.632
1c31e015871d,Zdravko Čolić,Kuba,sfrj,pop,0,0.371
44a2460f67af,Zdravko Čolić,Kukavica,sfrj,pop,7,0.545
566fdf500ea6,Zdravko Čolić,Ljubav ima lažni sjaj,sfrj,pop,0,0.272
b9f024327594,Zdravko Čolić,Ljubav je ljubav,sfrj,pop,0,0.659
9b6f8f011f62,Zdravko Čolić,Ljubav je samo riječ,sfrj,pop,0,0.338
604c0be5aa9c,Zdravko Čolić,Ljubomora,sfrj,pop,0,0.41
724e21877559,Zdravko Čolić,Loš glas,sfrj,pop,4,0.632
9c005a2c1fc0,Zdravko Čolić,Loše vino,sfrj,pop,2,0.378
ed454046d073,Zdravko Čolić,Madre Mia,sfrj,pop,0,0.7
5bfe00e8b5f0,Zdravko Čolić,Mađarica,sfrj,pop,0,0.338
5cb653efe16e,Zdravko Čolić,Majsko sunce,sfrj,pop,0,0.61
5fdf86c34fde,Zdravko Čolić,Malo pojačaj radio,sfrj,pop,7,0.377
d853c9e10a10,Zdravko Čolić,Mangupska,sfrj,pop,2,0.35
b621b719df69,Zdravko Čolić,Maslinasto zelena,sfrj,pop,8,0.314
85403dd6ade6,Zdravko Čolić,Mastilo i voda,sfrj,pop,0,0.723
d6a21c8da069,Zdravko Čolić,Melanholija,sfrj,pop,9,0.538
a61b74f05a45,Zdravko Čolić,"Mjerkam te, mjerkam",sfrj,pop,0,0.552
3ecc970ac7cb,Zdravko Čolić,Mnogo hvala,sfrj,pop,6,0.328
bb40daf36536,Zdravko Čolić,Moj bol,sfrj,pop,9,0.664
6f53291a9e06,Zdravko Čolić,Moja draga,sfrj,pop,0,0.518
afab702293c3,Zdravko Čolić,Na adresi ti piše,sfrj,pop,1,0.774
c3f730b32178,Zdravko Čolić,Na ovaj dan,sfrj,pop,0,0.375
065007678268,Zdravko Čolić,Ne daj se mladosti,sfrj,pop,0,0.432
836c7438e4d9,Zdravko Čolić,Ne dam ti svoju ljubav,sfrj,pop,8,0.438
d80640cc4898,Zdravko Čolić,"Ne kunite, ne krivite",sfrj,pop,0,0.34
b520dc0c292a,Zdravko Čolić,Ne mogu biti tvoj,sfrj,pop,0,0.416
4470733f332a,Zdravko Čolić,Negdje na dnu srca,sfrj,pop,3,0.414
f504b1d7cd3b,Zdravko Čolić,Nevjera,sfrj,pop,9,0.374
7c08c3e3bc5e,Zdravko Čolić,Nevjerna žena,sfrj,pop,0,0.391
06d7a48a8a32,Zdravko Čolić,Ničiji i svačiji,sfrj,pop,0,0.361
16b8d536014b,Zdravko Čolić,Noć mi te duguje,sfrj,pop,8,0.355
6a47af542d35,Zdravko Čolić,Nove lakovane cipelice,sfrj,pop,3,0.396
618895b80f99,Zdravko Čolić,Odvešću te,sfrj,pop,5,0.424
6624f95e6d19,Zdravko Čolić,"Oj, djevojko selen velen",sfrj,pop,5,0.438
2b17846c5f10,Zdravko Čolić,Okano,sfrj,pop,3,0.828
d73f9f04f1e7,Zdravko Čolić,"Oktobar je, počinje sezona kiša",sfrj,pop,6,0.367
951a949dc265,Zdravko Čolić,Ona spava,sfrj,pop,1,0.462
80ad3990c95f,Zdravko Čolić,Ostanimo prijatelji,sfrj,pop,0,0.395
cf70f8330ce3,Zdravko Čolić,Osvojio bi’ sve,sfrj,pop,9,0.38
22966a7e92e7,Zdravko Čolić,Pamti me po dobru,sfrj,pop,9,0.293
171f6847f949,Zdravko Čolić,Pisaću joj pisma duga,sfrj,pop,0,0.33
842542638103,Zdravko Čolić,Pjesmo moja,sfrj,pop,0,0.508
b343d9c48ba6,Zdravko Čolić,Pjevaću za svoju dušu,sfrj,pop,7,0.587
bc6acc2d2662,Zdravko Čolić,"Pjevaj, pjevaj na kletoj gitari",sfrj,pop,0,0.748
84da4328fe10,Zdravko Čolić,"Pjevam danju, pjevam noću",sfrj,pop,0,0.618
2edb2d7e07ff,Zdravko Čolić,Pobjegnimo koji dan na more,sfrj,pop,3,0.301
7ab8127d21a2,Zdravko Čolić,Pod lumbrelom,sfrj,pop,0,0.721
eb6e85fce79a,Zdravko Čolić,Pogledaj u nebo,sfrj,pop,0,0.707
971c92045208,Zdravko Čolić,Poslije raskoši i sjaja,sfrj,pop,0,0.4
627d48dc7516,Zdravko Čolić,Prava stvar,sfrj,pop,0,0.496
c18a68b5b554,Zdravko Čolić,Produži dalje,sfrj,pop,2,0.211
33b667b0a21b,Zdravko Čolić,"Pusti, pusti modu",sfrj,pop,0,0.599
41bfcf87be6d,Zdravko Čolić,Rijeka suza i na njoj lađa,sfrj,pop,6,0.247
c83f36205501,Zdravko Čolić,"Rodi me, majko, sretnog",sfrj,pop,8,0.304
64a35ec5127a,Zdravko Čolić,Rođendanska pjesma,sfrj,pop,6,0.608
360a0813a60a,Zdravko Čolić,Ruska,sfrj,pop,0,0.626
f54b0eba6f02,Zdravko Čolić,"Sačuvaj me, Bože, njene ljubavi",sfrj,pop,0,0.249
7836605af409,Zdravko Čolić,Samo kad mi kažeš ljubav,sfrj,pop,4,0.315
13d154558e76,Zdravko Čolić,Samo ona zna,sfrj,pop,6,0.441
